tariff,sex,premium,probability,age,smooth,raw,Exposure
Sonstige,m,EE,qx,28,2.163980155780567e-4,1.385700459045453e-4,7216.066852325756
Sonstige,m,EE,qx,29,1.971737218779864e-4,1.3036776069215786e-4,7670.108091223845
Sonstige,m,EE,qx,30,1.9329101554819959e-4,2.5014250954463545e-4,7994.442292638868
Sonstige,m,EE,qx,31,2.0211381395500273e-4,1.2073974444212605e-4,8281.776930603643
Sonstige,m,EE,qx,32,2.2648182005586442e-4,2.4314464729787195e-4,8224.556360078277
Sonstige,m,EE,qx,33,2.658262144514491e-4,1.2248765215724583e-4,8163.588235736866
Sonstige,m,EE,qx,34,3.206267476584718e-4,7.313074370614202e-4,8201.483772391992
Sonstige,m,EE,qx,35,3.7430268421842516e-4,3.697499270887708e-4,8112.091863615837
Sonstige,m,EE,qx,36,4.1610496758449927e-4,0.0010053818738325867,7953.175485473431
Sonstige,m,EE,qx,37,4.3310872535652e-4,7.678763911123897e-4,7810.757617040494
Sonstige,m,EE,qx,38,4.3423493958543645e-4,1.2781083783591486e-4,7823.5626298359175
Sonstige,m,EE,qx,39,4.4405907540928885e-4,3.815437656296247e-4,7861.293918410357
Sonstige,m,EE,qx,40,4.610883145270754e-4,7.689411189231895e-4,7799.938160469667
Sonstige,m,EE,qx,41,4.802322335193882e-4,7.699640928854446e-4,7789.571180189673
Sonstige,m,EE,qx,42,5.0853159280348e-4,1.2462546265901508e-4,8023.542428119825
Sonstige,m,EE,qx,43,5.682833353413696e-4,0.001107317204390016,8123.252340809875
Sonstige,m,EE,qx,44,6.467757219458831e-4,5.975722602786456e-4,8364.688928195093
Sonstige,m,EE,qx,45,7.49258526557782e-4,4.7530709818874875e-4,8413.611749209695
Sonstige,m,EE,qx,46,8.79207663249619e-4,0.0016475794951813913,8490.313811530934
Sonstige,m,EE,qx,47,0.0010145989840258044,0.0010662459774291293,8436.329030558483
Sonstige,m,EE,qx,48,0.001157031928516436,0.0010690762691262742,8413.982628330574
Sonstige,m,EE,qx,49,0.001313780635925687,0.0012032009833624166,8306.163420141502
Sonstige,m,EE,qx,50,0.0014901888469026799,0.0012271674486221491,8143.847177480055
Sonstige,m,EE,qx,51,0.0016860420624482504,0.0017769968823575435,7871.460642781875
Sonstige,m,EE,qx,52,0.001880787896249058,0.0027497117661843466,7626.6641050730095
Sonstige,m,EE,qx,53,0.0020499829615823677,0.0020878835453675684,7176.808738521752
Sonstige,m,EE,qx,54,0.002204510015978215,0.002023694097754356,6417.3957925636005
Sonstige,m,EE,qx,55,0.0023637749591579778,0.0027098026587259075,5896.489003462291
Sonstige,m,EE,qx,56,0.0025449199231776768,0.0016686873198226515,5388.961011591148
Sonstige,m,EE,qx,57,0.0027849364794357775,0.0024941630425739155,4805.233185307843
Sonstige,m,EE,qx,58,0.0030899737870612315,0.003210408375789136,4353.815934065934
Sonstige,m,EE,qx,59,0.003455674376201545,0.004488286698349562,4001.4389959355713
Sonstige,m,EE,qx,60,0.003876645222748972,0.004134536922777755,3620.475824175824
Sonstige,m,EE,qx,61,0.004370822076338954,0.00358477667894922,3341.488860454614
Sonstige,m,EE,qx,62,0.004969882116662189,0.0038096463345822034,3143.8986903507453
Sonstige,m,EE,qx,63,0.005694301735078066,0.006285088756767371,3013.5281122986603
Sonstige,m,EE,qx,64,0.006533403053577347,0.008988952956148993,2990.186873400572
Sonstige,m,EE,qx,65,0.007474288080262951,0.006164322371459471,2911.0289853981635
Sonstige,m,EE,qx,66,0.008541461331558784,0.007202393323967946,2905.1974710221284
Sonstige,m,EE,qx,67,0.009733187277321195,0.01157771268957418,2747.9310853530033
Sonstige,m,EE,qx,68,0.011004715537625824,0.012410933334836255,2642.445875357519
Sonstige,m,EE,qx,69,0.012321968944634745,0.012854901528231464,2550.614180340208
Sonstige,m,EE,qx,70,0.013665520273507094,0.013957285110114672,2419.0038311004064
Sonstige,m,EE,qx,71,0.015024045214300804,0.020893465141882176,2320.7308971850066
Sonstige,m,EE,qx,72,0.016393637787502285,0.01554733903210349,2361.328466054493
Sonstige,m,EE,qx,73,0.01786279634551657,0.016235818615260994,2260.4118846906517
Sonstige,m,EE,qx,74,0.019539632024497034,0.017436667074888387,1989.7643384013247
Sonstige,m,EE,qx,75,0.02154161886232744,0.01802922308269969,1648.965211500828
Sonstige,m,EE,qx,76,0.023993994732527335,0.01983553622843324,1397.607918109288
Sonstige,m,EE,qx,77,0.027016790736269343,0.017788065533241457,1170.066822218877
Sonstige,m,EE,qx,78,0.030716461762569165,0.03412189546988081,921.8142556074063
Sonstige,m,EE,qx,79,0.03511103915037022,0.04597723261220192,828.7459205178384
Sonstige,m,EE,qx,80,0.04020237359512722,0.04727815804245486,764.1024010236339
Sonstige,m,EE,qx,81,0.04600678598646585,0.046492773174230416,693.2877314466356
Sonstige,m,EE,qx,82,0.052544602873510045,0.06557640715834703,634.2236339003463
Sonstige,m,EE,qx,83,0.059808732835533486,0.08016473990729077,550.8183651964474
Sonstige,m,EE,qx,84,0.06781400405124283,0.054350777060377185,465.37402528977873
Sonstige,m,EE,qx,85,0.07663597495309919,0.09717160546174067,372.06074062923375
Sonstige,m,EE,qx,86,0.086308999409241,0.09582988196390002,268.2492774348939
Sonstige,m,EE,qx,87,0.09691448697159175,0.0763309385118986,201.61356314917958
Sonstige,m,EE,qx,88,0.10856962478315071,0.1783967122512682,137.84808068643684
Sonstige,m,EE,qx,89,0.12138300498860824,0.1037059621405329,91.42647147373174
Sonstige,m,EE,qx,90,0.1355414382004439,0.03401303508736673,57.800986000301066
Sonstige,m,EE,qx,91,0.1512674094912634,0.15545906482058539,47.46049224747855
Sonstige,m,EE,qx,92,0.16875171489165705,0.11377084500071076,33.158392292638865
Sonstige,m,EE,qx,93,0.18821519041376825,0.1151412905946858,24.554945054945055
Sonstige,m,EE,qx,94,0.20989508540056218,0.25256404017300427,17.296959205178382
Sonstige,m,EE,qx,95,0.23404245465287454,0.19430396593026353,9.293150684931506
Sonstige,m,EE,qx,96,0.260942259890747,0,5.085164835164835
Sonstige,m,EE,qx,97,0.2909104839877066,0.34600760456273766,2.39010989010989
Sonstige,m,EE,qx,98,0.32430024996743145,0,1
Sonstige,m,EE,qx,99,0.361507316189758,0,3
Sonstige,m,EE,sx,0,NA,0.019675461079994416,46600.700120427515
Sonstige,m,EE,sx,1,NA,0.05558155836203099,65750.84558181545
Sonstige,m,EE,sx,2,NA,0.07918223848182664,47024.500722565106
Sonstige,m,EE,sx,3,NA,0.09514998185005762,33372.41813939485
Sonstige,m,EE,sx,4,NA,0.09167537024353363,29069.698201113955
Sonstige,m,EE,sx,5,NA,0.0897399992154219,24447.666927592956
Sonstige,m,EE,sx,6,NA,0.09863125319743377,19036.578940237843
Sonstige,m,EE,sx,7,NA,0.07102982067386802,13062.60733102514
Sonstige,m,EE,sx,8,NA,0.06888283041441896,9447.731491795876
Sonstige,m,EE,sx,9,NA,0.0707365316394425,8209.4540192684035
Sonstige,m,EE,sx,10,NA,0.07731648886190762,5458.4608911636315
Sonstige,m,EE,sx,11,NA,0.06206448924886058,3341.0264413668524
Sonstige,m,EE,sx,12,NA,0.03553587817751417,3178.6659792262535
Sonstige,m,EE,sx,13,NA,0.025520606197771863,3249.457865422249
Sonstige,m,EE,sx,14,NA,0.015469803485584488,4425.802295649556
Sonstige,m,EE,sx,15,NA,0.016927719057139436,3045.884630438055
Sonstige,m,EE,sx,16,NA,0.013115912430279646,1666.3518515730846
Sonstige,m,EE,sx,17,NA,0.011183404785763249,1333.7730995032364
Sonstige,m,EE,sx,18,NA,0.016255893743909264,1037.2745521601687
Sonstige,m,EE,sx,19,NA,0.014619210606641122,611.1283155200964
Sonstige,m,EE,sx,20,NA,0.018883291726349952,367.19808068643687
Sonstige,m,EE,sx,21,NA,0.021885477903162347,225.96199759144963
Sonstige,m,EE,sx,22,NA,0.022120376069702328,178.82875206984795
Sonstige,m,EE,sx,23,NA,0.040151782562654434,122.02747252747253
Sonstige,m,EE,sx,24,NA,0.015937621832358674,124.48923679060665
Sonstige,m,EE,sx,25,NA,0.019790629853255,100.05792563600782
Sonstige,m,EE,sx,26,NA,0.0267423783668128,73.78766370615686
Sonstige,m,EE,sx,27,NA,0,61.77358121330724
Sonstige,m,EE,sx,28,NA,0,56.06799638717447
Sonstige,m,EE,sx,29,NA,0.024834550044347408,39.76648351648352
Sonstige,m,EE,sx,30,NA,0,29.25023332831552
Sonstige,m,EE,sx,31,NA,0,13
Sonstige,m,EE,sx,32,NA,0,9.917582417582418
Sonstige,m,EE,sx,33,NA,0,8
Sonstige,m,EE,sx,34,NA,0,9
Sonstige,m,EE,sx,35,NA,0,8.332417582417582
Sonstige,m,EE,sx,36,NA,0,7
Sonstige,m,EE,sx,37,NA,0,5
Sonstige,m,EE,sx,38,NA,0,3.085164835164835
Sonstige,m,EE,sx,39,NA,0,2
Sonstige,m,EE,sx,40,NA,0,1
Sonstige,m,lfd,qx,0,3.035546159696998e-4,0,266.24946560289027
Sonstige,m,lfd,qx,1,3.071743227126512e-4,0,1161.563224446786
Sonstige,m,lfd,qx,2,3.1083719228764447e-4,0,1508.2497741984043
Sonstige,m,lfd,qx,3,3.145437393855654e-4,0,1688.4087159415926
Sonstige,m,lfd,qx,4,3.1829448483467984e-4,0,1857.1616363088965
Sonstige,m,lfd,qx,5,3.220899556738185e-4,0,2036.4416302875206
Sonstige,m,lfd,qx,6,3.259306852264346e-4,0,2185.737400270962
Sonstige,m,lfd,qx,7,3.298172131755442e-4,0,2316.6772316724373
Sonstige,m,lfd,qx,8,3.337500856395604e-4,0,2407.436354056902
Sonstige,m,lfd,qx,9,3.3772985524903017e-4,0,2421.413435194942
Sonstige,m,lfd,qx,10,3.4175708122428884e-4,0,2464.9425184404636
Sonstige,m,lfd,qx,11,3.4583232945403883e-4,0,2499.4888303477346
Sonstige,m,lfd,qx,12,3.4995617257486505e-4,3.983525247742529e-4,2509.8393045310854
Sonstige,m,lfd,qx,13,3.5412919005169873e-4,3.9297994423038995e-4,2544.159122384465
Sonstige,m,lfd,qx,14,3.584228552428006e-4,3.767081300793645e-4,2654.075041396959
Sonstige,m,lfd,qx,15,3.629705961435758e-4,0,2910.5014827638115
Sonstige,m,lfd,qx,16,3.679423252805257e-4,5.518116386029165e-4,3623.4251844046366
Sonstige,m,lfd,qx,17,3.7351786679894986e-4,2.182852848033961e-4,4580.660846003312
Sonstige,m,lfd,qx,18,3.8022891357963054e-4,6.623996135965693e-4,6036.650865572783
Sonstige,m,lfd,qx,19,3.880696367614286e-4,1.9912748722883102e-4,10042.816792111997
Sonstige,m,lfd,qx,20,3.9784968150433867e-4,2.9027922554841935e-4,13777.835578804757
Sonstige,m,lfd,qx,21,4.0880542075938034e-4,5.317024575492223e-4,16922.260206232124
Sonstige,m,lfd,qx,22,4.1898493250482494e-4,4.195709407431775e-4,21445.984592804456
Sonstige,m,lfd,qx,23,4.274008879879798e-4,4.513518155035666e-4,26580.79900647298
Sonstige,m,lfd,qx,24,4.330187863268197e-4,3.7841054492716066e-4,31705.589861508357
Sonstige,m,lfd,qx,25,4.3518544356963424e-4,5.421700688567924e-4,36878.794031311154
Sonstige,m,lfd,qx,26,4.3218627808222314e-4,5.202059322315613e-4,42279.94409905163
Sonstige,m,lfd,qx,27,4.245913924306059e-4,4.816056766356044e-4,47745.41217070601
Sonstige,m,lfd,qx,28,4.1506916629829643e-4,4.09626374174477e-4,53696.47927141352
Sonstige,m,lfd,qx,29,4.076184986029948e-4,3.688740959084005e-4,59629.945905464396
Sonstige,m,lfd,qx,30,4.0580667964426083e-4,2.8869848146798006e-4,65803.10803101008
Sonstige,m,lfd,qx,31,4.118039439887938e-4,4.140654904797501e-4,72437.30691705555
Sonstige,m,lfd,qx,32,4.224951050259931e-4,5.486223062978516e-4,78356.6474183351
Sonstige,m,lfd,qx,33,4.347818670650338e-4,4.1108202955170815e-4,82691.55341713081
Sonstige,m,lfd,qx,34,4.5082401171423e-4,4.762805730970577e-4,86063.2126599428
Sonstige,m,lfd,qx,35,4.7181433586065106e-4,4.3045000009650145e-4,88260.70726328465
Sonstige,m,lfd,qx,36,5.006744697121499e-4,4.6821240806036525e-4,89681.87689297005
Sonstige,m,lfd,qx,37,5.385324796630832e-4,4.8144578679068875e-4,91369.39069697425
Sonstige,m,lfd,qx,38,5.847953749021827e-4,6.989300985295855e-4,94397.04406141803
Sonstige,m,lfd,qx,39,6.345848220333174e-4,7.00810269085673e-4,96996.54164534097
Sonstige,m,lfd,qx,40,6.881360244733721e-4,6.645078011603188e-4,100793.00629986452
Sonstige,m,lfd,qx,41,7.500790779262606e-4,7.487178707687647e-4,104139.09303778413
Sonstige,m,lfd,qx,42,8.249102374129896e-4,7.962659669612903e-4,106705.75187415324
Sonstige,m,lfd,qx,43,9.186328620639338e-4,7.525806894730296e-4,110245.67738973355
Sonstige,m,lfd,qx,44,0.0010372542304479418,0.0012815393653215373,113852.48988408851
Sonstige,m,lfd,qx,45,0.0011732775547247487,0.0010197875807489334,115651.37167695319
Sonstige,m,lfd,qx,46,0.0013329539707508788,0.0015644701202799504,115603.62394249586
Sonstige,m,lfd,qx,47,0.0015099771787714842,0.001469437260787856,114245.48141652868
Sonstige,m,lfd,qx,48,0.0017123809758583287,0.0015583984945632884,110924.90087309951
Sonstige,m,lfd,qx,49,0.0019481284053894355,0.0019503831069763201,106541.71450398916
Sonstige,m,lfd,qx,50,0.0022139743428399392,0.002524633372220254,101272.86192985097
Sonstige,m,lfd,qx,51,0.0025029295079790613,0.002405651356160248,95908.3895002258
Sonstige,m,lfd,qx,52,0.0028258075547327546,0.002763455283310271,89618.72227156405
Sonstige,m,lfd,qx,53,0.003191146837739352,0.0029995527403451233,82554.99299262381
Sonstige,m,lfd,qx,54,0.0036059956135390094,0.0038581575129179317,75537.79440764715
Sonstige,m,lfd,qx,55,0.004066222321372598,0.0040998708536613875,68885.0645190426
Sonstige,m,lfd,qx,56,0.00457727474489887,0.00475884250918204,61632.728880024086
Sonstige,m,lfd,qx,57,0.005147367698687198,0.00498580510239844,54819.019012494355
Sonstige,m,lfd,qx,58,0.005795243373432624,0.005415110137627692,48436.302559084754
Sonstige,m,lfd,qx,59,0.0065395886651654,0.00664722299838719,42432.66970495258
Sonstige,m,lfd,qx,60,0.007389875978857032,0.007095222245021196,35390.85786542225
Sonstige,m,lfd,qx,61,0.008358542664323199,0.008731968907732816,29075.535729339153
Sonstige,m,lfd,qx,62,0.009450372019804115,0.008839291789321838,25004.134254102064
Sonstige,m,lfd,qx,63,0.010674466791240522,0.009666840149003705,21927.587325003762
Sonstige,m,lfd,qx,64,0.01202637617133859,0.013112531355919044,19622.597666716843
Sonstige,m,lfd,qx,65,0.013475738105352584,0.013753632259692287,17113.311606202016
Sonstige,m,lfd,qx,66,0.01498945073905056,0.015794194206062755,14572.941833508958
Sonstige,m,lfd,qx,67,0.01652390731825593,0.01689702300711352,12440.588822821015
Sonstige,m,lfd,qx,68,0.018030738786959603,0.01807414939909332,10636.561824476892
Sonstige,m,lfd,qx,69,0.019455450871006103,0.019293215101051333,9085.709641728135
Sonstige,m,lfd,qx,70,0.02073748617309589,0.02067464697816769,7371.736617492097
Sonstige,m,lfd,qx,71,0.021812119701169874,0.0225831357816712,5997.973731747705
Sonstige,m,lfd,qx,72,0.022615208644981885,0.02524208314957772,5437.177051031161
Sonstige,m,lfd,qx,73,0.023091564235368005,0.032340474723208425,4654.413856691254
Sonstige,m,lfd,qx,74,0.023206148955864793,0.026644901058321877,3888.216453409604
Sonstige,m,lfd,qx,75,0.022962067013640362,0.037078534224260495,3096.964541622761
Sonstige,m,lfd,qx,76,0.022386193119358386,0.030745476307029517,2145.6823724220985
Sonstige,m,lfd,qx,77,0.021538040242676894,0.021427433100096517,1615.920103868734
Sonstige,m,lfd,qx,78,0.02049103991957532,0.013546511303186872,1319.7553966581363
Sonstige,m,lfd,qx,79,0.019316422614254723,0.02801232356696944,1231.9500827939185
Sonstige,m,lfd,qx,80,0.018072696993702092,0.017090399931566365,1276.2723919915702
Sonstige,m,lfd,qx,81,0.01681521727305423,0.010598207702793164,1220.122497365648
Sonstige,m,lfd,qx,82,0.015588203902422671,0.007234189456726976,1239.5923829595063
Sonstige,m,lfd,qx,83,0.014420680861978705,0.009791558314787766,1321.174266144814
Sonstige,m,lfd,qx,84,0.013326070636186951,0.01147144529819201,1473.4405539665813
Sonstige,m,lfd,qx,85,0.012309503274286574,0.0019074525445806016,523.7594385066988
Sonstige,m,lfd,qx,86,0.011372032357936575,0,19
Sonstige,m,lfd,qx,87,0.010506880845828431,0.052669657068441615,18.486263736263737
Sonstige,m,lfd,qx,88,0.009707931645506974,0.1475177304964539,12.557692307692308
Sonstige,m,lfd,qx,89,0.008969819198115922,0.17593040115998065,5.184065934065934
Sonstige,m,lfd,qx,90,0.008287826839419999,0,5
Sonstige,m,lfd,qx,91,0.007657687652682783,0,4
Sonstige,m,lfd,qx,92,0.007075459142936573,0,3
Sonstige,m,lfd,qx,93,0.0065374985705802914,0,0
Sonstige,m,lfd,qx,94,0.006040440160410637,0,NA
Sonstige,m,lfd,qx,95,0.005581174043493891,0,NA
Sonstige,m,lfd,qx,96,0.005156826800127064,0,NA
Sonstige,m,lfd,qx,97,0.004764743482154655,0,NA
Sonstige,m,lfd,qx,98,0.004402471002162708,0,NA
Sonstige,m,lfd,qx,99,0.004067742785623942,0,NA
Sonstige,m,lfd,sx,0,NA,0.040365120553667984,259123.4963645943
Sonstige,m,lfd,sx,1,NA,0.05371566787784341,376353.04849465605
Sonstige,m,lfd,sx,2,NA,0.04711091008066352,316846.09219479153
Sonstige,m,lfd,sx,3,NA,0.046332895321837944,279854.91698028
Sonstige,m,lfd,sx,4,NA,0.04389883575227278,254344.45479452054
Sonstige,m,lfd,sx,5,NA,0.04231332829318091,229990.42707361132
Sonstige,m,lfd,sx,6,NA,0.039367550152352715,209646.83516483515
Sonstige,m,lfd,sx,7,NA,0.03675816945046817,201541.40313111545
Sonstige,m,lfd,sx,8,NA,0.03224453540306115,192872.71682221888
Sonstige,m,lfd,sx,9,NA,0.031809840118555054,186672.730520849
Sonstige,m,lfd,sx,10,NA,0.03652187421765484,150344.6002258016
Sonstige,m,lfd,sx,11,NA,0.030976269283581964,119789.28729489689
Sonstige,m,lfd,sx,12,NA,0.025516485246129986,106166.32173716695
Sonstige,m,lfd,sx,13,NA,0.0237377400812754,94826.32745747404
Sonstige,m,lfd,sx,14,NA,0.022839587906251634,79858.2919990968
Sonstige,m,lfd,sx,15,NA,0.02251698362943696,58796.72434141201
Sonstige,m,lfd,sx,16,NA,0.02289878294669359,41400.45502784886
Sonstige,m,lfd,sx,17,NA,0.024886644220745373,31269.569945807616
Sonstige,m,lfd,sx,18,NA,0.024987111713332,22645.322075869335
Sonstige,m,lfd,sx,19,NA,0.027799007952859695,16636.60564503989
Sonstige,m,lfd,sx,20,NA,0.03488508936841264,11463.375658587987
Sonstige,m,lfd,sx,21,NA,0.0469819333617031,7565.659024537106
Sonstige,m,lfd,sx,22,NA,0.03634992957812041,6887.64426463947
Sonstige,m,lfd,sx,23,NA,0.02832544057936315,6717.162772843594
Sonstige,m,lfd,sx,24,NA,0.02307331291151108,7539.859972903809
Sonstige,m,lfd,sx,25,NA,0.022061962246645125,6096.456202017161
Sonstige,m,lfd,sx,26,NA,0.023820450095327173,4479.9193662501875
Sonstige,m,lfd,sx,27,NA,0.03063271814292563,4693.145769983441
Sonstige,m,lfd,sx,28,NA,0.016306533083176238,4440.2333207888005
Sonstige,m,lfd,sx,29,NA,0.011521996548287127,3537.9110642781875
Sonstige,m,lfd,sx,30,NA,0.010732930264969336,2038.7664157760048
Sonstige,m,lfd,sx,31,NA,0.007958488903771857,1626.9759220231822
Sonstige,m,lfd,sx,32,NA,0.007794540857861458,1789.1288875508053
Sonstige,m,lfd,sx,33,NA,0.008925889587013047,2007.6057203070902
Sonstige,m,lfd,sx,34,NA,0.0041422635964673835,2168.2250790305584
Sonstige,m,lfd,sx,35,NA,0.007673067232001313,2207.0416453409607
Sonstige,m,lfd,sx,36,NA,0.008517055997272966,2221.3177856390184
Sonstige,m,lfd,sx,37,NA,0.003826856559469521,2086.488597019419
Sonstige,m,lfd,sx,38,NA,0.006270085873181964,1748.8619373776908
Sonstige,m,lfd,sx,39,NA,0.0032024092839112992,1247.059581514376
Sonstige,m,lfd,sx,40,NA,0.0025662785474585273,778.3386271262984
Sonstige,m,prfrei,qx,0,0.0045189282680770625,0,513.2009558934217
Sonstige,m,prfrei,qx,1,0.004179374836630649,0,923.6057729941292
Sonstige,m,prfrei,qx,2,0.003865335537289737,0,989.4281122986603
Sonstige,m,prfrei,qx,3,0.0035748932316106707,0,1046.6077976817703
Sonstige,m,prfrei,qx,4,0.0033062748354251753,0,1092.3624040343218
Sonstige,m,prfrei,qx,5,0.003057840494565061,0,1198.1002483817551
Sonstige,m,prfrei,qx,6,0.0028280735739257953,0,1182.0091524913444
Sonstige,m,prfrei,qx,7,0.0026155713987543847,0,1174.756864368508
Sonstige,m,prfrei,qx,8,0.002419036691639272,0,1112.5927216618998
Sonstige,m,prfrei,qx,9,0.0022372696529270064,0,1091.1517988860455
Sonstige,m,prfrei,qx,10,0.0020691606362184564,0,964.6691630287521
Sonstige,m,prfrei,qx,11,0.0019136833742301007,0,916.0776305885895
Sonstige,m,prfrei,qx,12,0.0017698887136658459,0,876.0876938130363
Sonstige,m,prfrei,qx,13,0.0016368988208522077,0,885.2550278488635
Sonstige,m,prfrei,qx,14,0.0015139018227635344,0,799.2639545386121
Sonstige,m,prfrei,qx,15,0.001400146850721974,0,806.1666566310403
Sonstige,m,prfrei,qx,16,0.0012949394565151058,0.0012043053981434916,829.85416227608
Sonstige,m,prfrei,qx,17,0.0011976373729476635,0,839.6032515429775
Sonstige,m,prfrei,qx,18,0.0011073463668206135,0.0011187815584649003,893.3295348487129
Sonstige,m,prfrei,qx,19,0.001023307526538211,0.0017969831566169152,1111.9764865271713
Sonstige,m,prfrei,qx,20,9.449168712900463e-4,6.698014037829501e-4,1492.479850970947
